Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_2_j_A,X_3_j_A,X_5_j_A,X_8_j_A,X_9_j_A,X_22_j_A,X_23_j_A,X_24_j_A,X_40_j_A,X_99_j_A,X_0_j_B,X_5_j_B,X_7_j_B,X_8_j_B,X_11_j_B,X_14_j_B,X_15_j_B,X_16_j_B,X_34_j_B,X_44_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,0,0,Q1,10:00,Ivica Zubac,jump ball won,2400,40,A,CRO,1,0,,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,0,0,Q1,10:00,Georgios Papagiannis,jump ball lost,2400,14,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,1,0,Q1,09:40,Mario Hezonja,1st of 2 free throws made,2380,8,A,CRO,1,0,20.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,2,0,Q1,09:40,Mario Hezonja,2nd of 2 free throws made,2380,8,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,1,0,Q1,09:40,Ivica Zubac,made the assist,2380,40,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,0,0,Q1,09:40,Mario Hezonja,foul drawn,2380,8,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,0,0,Q1,09:40,Georgios Papagiannis,personal foul; 2 free throws awarded,2380,14,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,2,3,Q1,09:23,Georgios Papagiannis,3pt jump shot made,2363,14,B,GRE,1,0,17.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,2,3,Q1,09:23,Nick Calathes,made the assist,2363,8,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,2,3,Q1,09:03,Mario Hezonja,3pt jump shot missed,2343,8,A,CRO,1,0,20.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,2,3,Q1,09:03,Giannis Antetokounmpo,defensive rebound,2343,34,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,2,3,Q1,08:53,Jaleen Smith,defensive rebound,2333,3,A,CRO,1,0,10.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,2,3,Q1,08:53,Giannis Antetokounmpo,2pt pullup jump shot missed,2333,34,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,4,3,Q1,08:30,Dario Saric,layup made,2310,9,A,CRO,1,0,23.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,4,3,Q1,08:30,Mateo Dreznjak,made the assist,2310,23,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,4,3,Q1,08:10,Mateo Dreznjak,personal foul; 2 free throws awarded,2290,23,A,CRO,1,0,20.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,4,3,Q1,08:10,Mario Hezonja,defensive rebound,2290,8,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,4,3,Q1,08:10,Giannis Antetokounmpo,1st of 2 free throws missed,2290,34,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,4,3,Q1,08:10,Giannis Antetokounmpo,2nd of 2 free throws missed,2290,34,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,4,3,Q1,08:10,Giannis Antetokounmpo,foul drawn,2290,34,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,4,3,Q1,07:58,Mario Hezonja,turnover; bad pass,2278,8,A,CRO,1,0,12.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,4,3,Q1,07:58,Thomas Walkup,steal,2278,0,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,4,5,Q1,07:53,Georgios Papagiannis,alley oop made,2273,14,B,GRE,1,0,5.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,4,5,Q1,07:53,Nick Calathes,made the assist,2273,8,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,5,5,Q1,07:30,Ivica Zubac,1st of 2 free throws made,2250,40,A,CRO,1,0,23.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,5,5,Q1,07:30,Jaleen Smith,made the assist,2250,3,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,5,5,Q1,07:30,Ivica Zubac,2nd of 2 free throws missed,2250,40,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,4,5,Q1,07:30,Ivica Zubac,foul drawn,2250,40,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,5,5,Q1,07:30,Giannis Antetokounmpo,defensive rebound,2250,34,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,4,5,Q1,07:30,Kostas Papanikolaou,personal foul; 2 free throws awarded,2250,16,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,5,5,Q1,07:18,Nick Calathes,2pt floating jump shot missed,2238,8,B,GRE,1,0,12.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,5,5,Q1,07:18,Nick Calathes,offensive rebound,2238,8,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,5,7,Q1,07:08,Thomas Walkup,made the assist,2228,0,B,GRE,1,0,10.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,5,7,Q1,07:08,Giannis Antetokounmpo,2pt driving layup made,2228,34,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,7,7,Q1,06:49,Ivica Zubac,2pt floating jump shot made,2209,40,A,CRO,1,0,19.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,7,7,Q1,06:49,Dario Saric,made the assist,2209,9,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,7,9,Q1,06:30,Giannis Antetokounmpo,2pt pullup jump shot made,2190,34,B,GRE,1,0,19.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,7,9,Q1,06:20,Ivica Zubac,2pt hook shot missed,2180,40,A,CRO,1,0,10.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,7,9,Q1,06:20,Ivica Zubac,offensive rebound,2180,40,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,9,9,Q1,06:12,Mateo Dreznjak,2pt driving layup made,2172,23,A,CRO,1,0,8.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,9,12,Q1,05:47,Nick Calathes,3pt step back jump shot made,2147,8,B,GRE,1,0,25.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,9,12,Q1,05:29,Ivica Zubac,1st of 2 free throws missed,2129,40,A,CRO,1,0,18.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,9,12,Q1,05:29,Ivica Zubac,foul drawn,2129,40,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,9,12,Q1,05:29,Ivica Zubac,2nd of 2 free throws missed,2129,40,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,9,12,Q1,05:29,Giannis Antetokounmpo,personal foul; 2 free throws awarded,2129,34,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,9,12,Q1,05:29,Thomas Walkup,defensive rebound,2129,0,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,9,12,Q1,05:15,Dario Saric,defensive rebound,2115,9,A,CRO,1,0,14.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,9,12,Q1,05:15,Giannis Antetokounmpo,2pt driving layup missed,2115,34,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,9,12,Q1,05:03,Jaleen Smith,3pt jump shot missed,2103,3,A,CRO,1,0,12.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,9,12,Q1,05:03,Nick Calathes,defensive rebound,2103,8,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,9,12,Q1,04:54,Dario Saric,defensive rebound,2094,9,A,CRO,1,0,9.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,9,12,Q1,04:54,Giannis Antetokounmpo,2pt driving layup missed,2094,34,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,9,12,Q1,04:42,Jaleen Smith,2pt driving layup missed,2082,3,A,CRO,1,0,12.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,9,12,Q1,04:42,Mario Hezonja,offensive rebound,2082,8,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,9,12,Q1,04:42,Georgios Papagiannis,blocked the shot,2082,14,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,11,12,Q1,04:32,Mario Hezonja,2pt jump shot made,2072,8,A,CRO,1,0,10.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,11,12,Q1,04:11,Ivica Zubac,steal,2051,40,A,CRO,1,0,21.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,11,12,Q1,04:11,Nick Calathes,turnover; bad pass,2051,8,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,13,12,Q1,04:07,Mario Hezonja,2nd of 2 free throws made,2047,8,A,CRO,1,0,4.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,12,12,Q1,04:07,Mario Hezonja,1st of 2 free throws made,2047,8,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,12,12,Q1,04:07,Mateo Dreznjak,made the assist,2047,23,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,11,12,Q1,04:07,Mario Hezonja,foul drawn,2047,8,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,11,12,Q1,04:07,Georgios Papagiannis,personal foul; 2 free throws awarded,2047,14,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,13,12,Q1,03:47,Jaleen Smith,defensive rebound,2027,3,A,CRO,1,0,20.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,13,12,Q1,03:47,Nick Calathes,2pt driving layup missed,2027,8,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,13,12,Q1,03:28,Jaleen Smith,turnover; bad pass,2008,3,A,CRO,1,0,19.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,13,12,Q1,03:28,Thomas Walkup,steal,2008,0,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,13,12,Q1,03:24,Ivica Zubac,defensive rebound,2004,40,A,CRO,1,0,4.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,13,12,Q1,03:24,Nick Calathes,2pt driving layup missed,2004,8,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,14,12,Q1,03:16,Jaleen Smith,1st of 2 free throws made,1996,3,A,CRO,1,0,8.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,15,12,Q1,03:16,Jaleen Smith,2nd of 2 free throws made,1996,3,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,13,12,Q1,03:16,Jaleen Smith,foul drawn,1996,3,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,13,12,Q1,03:16,Kostas Papanikolaou,personal foul; 2 free throws awarded,1996,16,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,13,12,Q1,03:16,Giannis Antetokounmpo,Substitution out,1996,34,B,GRE,1,1,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,13,12,Q1,03:16,Konstantinos Mitoglou,Substitution in,1996,44,B,GRE,1,2,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,15,14,Q1,03:03,Kostas Papanikolaou,made the assist,1983,16,B,GRE,1,0,13.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,15,14,Q1,03:03,Konstantinos Mitoglou,2pt floating jump shot made,1983,44,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,15,14,Q1,02:50,Ivica Zubac,2pt hook shot missed,1970,40,A,CRO,1,0,13.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,15,14,Q1,02:50,Georgios Papagiannis,defensive rebound,1970,14,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,15,14,Q1,02:42,Dario Saric,defensive rebound,1962,9,A,CRO,1,0,8.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,15,14,Q1,02:42,Kostas Papanikolaou,3pt jump shot missed,1962,16,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,18,14,Q1,02:29,Dario Saric,3pt jump shot made,1949,9,A,CRO,1,0,13.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_622.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_622--competition_208796,18,14,Q1,02:29,Jaleen Smith,made the assist,1949,3,A,CRO,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,18,17,Q1,02:12,Nick Calathes,made the assist,1932,8,B,GRE,1,0,17.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_67.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_67--competition_208796,18,17,Q1,02:12,Georgios Papagiannis,3pt jump shot from center made,1932,14,B,GRE,1,0,0.0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
